2021-11-07 14:28:35.187626	Light intensity:2516	Temperature:22	Humidity:47	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:29:36.307181	Light intensity:2538	Temperature:22	Humidity:46	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:30:37.677115	Light intensity:2703	Temperature:22	Humidity:46	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:31:39.085576	Light intensity:2575	Temperature:22	Humidity:47	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:32:40.282199	Light intensity:2568	Temperature:22	Humidity:47	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:33:41.705776	Light intensity:2545	Temperature:22	Humidity:46	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:34:42.883590	Light intensity:2671	Temperature:22	Humidity:46	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:35:44.282225	Light intensity:2516	Temperature:22	Humidity:46	PPM:1.103346e+08	Corrected PPM:4929748.0
2021-11-07 14:36:45.676514	Light intensity:2565	Temperature:23	Humidity:46	PPM:789.7153	Corrected PPM:2618.045
2021-11-07 14:37:46.871530	Light intensity:2515	Temperature:23	Humidity:46	PPM:789.7153	Corrected PPM:2618.045
2021-11-07 14:38:48.078360	Light intensity:2660	Temperature:23	Humidity:46	PPM:1.202455e+07	Corrected PPM:1815863.0
2021-11-07 14:39:49.274964	Light intensity:2563	Temperature:23	Humidity:46	PPM:2.011542e+07	Corrected PPM:2933437.0
2021-11-07 14:40:50.659176	Light intensity:2522	Temperature:23	Humidity:46	PPM:526.6576	Corrected PPM:1665.292
2021-11-07 14:41:52.079223	Light intensity:2543	Temperature:23	Humidity:46	PPM:122547.1	Corrected PPM:1.348589e+07
2021-11-07 14:42:53.274164	Light intensity:2514	Temperature:23	Humidity:46	PPM:122547.1	Corrected PPM:1.348589e+07
2021-11-07 14:43:54.870267	Light intensity:2516	Temperature:23	Humidity:45	PPM:122547.1	Corrected PPM:1.348589e+07
2021-11-07 14:44:56.079045	Light intensity:2536	Temperature:23	Humidity:46	PPM:122547.1	Corrected PPM:1.348589e+07
2021-11-07 14:45:57.260639	Light intensity:2573	Temperature:23	Humidity:46	PPM:122547.1	Corrected PPM:1.348589e+07
2021-11-07 14:46:58.669139	Light intensity:2508	Temperature:23	Humidity:46	PPM:501.0223	Corrected PPM:1502.955
2021-11-07 14:47:59.964698	Light intensity:2415	Temperature:23	Humidity:45	PPM:501.0223	Corrected PPM:1502.955
2021-11-07 14:49:01.359457	Light intensity:2656	Temperature:23	Humidity:45	PPM:9900353.0	Corrected PPM:2458576.0
2021-11-07 14:50:02.556308	Light intensity:2717	Temperature:23	Humidity:45	PPM:562664.0	Corrected PPM:2.45786e+08
2021-11-07 14:51:03.758331	Light intensity:2466	Temperature:23	Humidity:45	PPM:20203.37	Corrected PPM:650.9695
2021-11-07 14:52:09.767587	Light intensity:2549	Temperature:23	Humidity:46	PPM:776.7685	Corrected PPM:2333.478
2021-11-07 14:53:10.961421	Light intensity:2533	Temperature:23	Humidity:46	PPM:776.7685	Corrected PPM:2333.478
2021-11-07 14:54:12.253432	Light intensity:2538	Temperature:23	Humidity:46	PPM:33.67804	Corrected PPM:2333.478
2021-11-07 14:55:13.660899	Light intensity:2710	Temperature:23	Humidity:46	PPM:33.67804	Corrected PPM:2333.478
2021-11-07 14:56:14.858095	Light intensity:2658	Temperature:23	Humidity:46	PPM:110.0226	Corrected PPM:2333.478
2021-11-07 14:57:16.140118	Light intensity:2702	Temperature:23	Humidity:46	PPM:4266567.0	Corrected PPM:2333.478
2021-11-07 14:58:17.348109	Light intensity:2710	Temperature:23	Humidity:46	PPM:4266567.0	Corrected PPM:2333.478
2021-11-07 14:59:18.742729	Light intensity:2686	Temperature:23	Humidity:46	PPM:359.4872	Corrected PPM:2333.478
2021-11-07 15:00:20.143885	Light intensity:2578	Temperature:23	Humidity:46	PPM:36.9927	Corrected PPM:178.6588
2021-11-07 15:01:21.349427	Light intensity:2713	Temperature:23	Humidity:46	PPM:36.9927	Corrected PPM:178.6588
2021-11-07 15:02:22.846235	Light intensity:2584	Temperature:23	Humidity:45	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:03:24.050265	Light intensity:2671	Temperature:23	Humidity:44	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:04:25.449925	Light intensity:2696	Temperature:23	Humidity:44	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:05:26.820206	Light intensity:2553	Temperature:23	Humidity:44	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:06:28.141135	Light intensity:2668	Temperature:23	Humidity:44	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:07:29.533711	Light intensity:2671	Temperature:23	Humidity:44	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:08:30.743674	Light intensity:2683	Temperature:23	Humidity:45	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:09:32.141745	Light intensity:2697	Temperature:23	Humidity:45	PPM:12619.12	Corrected PPM:244117.6
2021-11-07 15:10:33.319621	Light intensity:2703	Temperature:23	Humidity:45	PPM:15.02099	Corrected PPM:114.3992
2021-11-07 15:11:34.636591	Light intensity:2575	Temperature:23	Humidity:46	PPM:906.7891	Corrected PPM:5490.732
2021-11-07 15:12:36.137360	Light intensity:2705	Temperature:23	Humidity:46	PPM:1.073214	Corrected PPM:33.2083
2021-11-07 15:13:37.334260	Light intensity:2658	Temperature:23	Humidity:46	PPM:1.073214	Corrected PPM:33.2083
2021-11-07 15:14:38.729446	Light intensity:2562	Temperature:23	Humidity:46	PPM:1033.202	Corrected PPM:4588.039
2021-11-07 15:15:40.143401	Light intensity:2538	Temperature:23	Humidity:46	PPM:1478.004	Corrected PPM:12427.73
2021-11-07 15:16:41.317766	Light intensity:2699	Temperature:23	Humidity:46	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:17:42.836486	Light intensity:2584	Temperature:23	Humidity:46	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:18:44.025664	Light intensity:2696	Temperature:23	Humidity:46	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:19:45.436908	Light intensity:2588	Temperature:23	Humidity:46	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:20:46.818977	Light intensity:2604	Temperature:23	Humidity:46	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:21:48.024993	Light intensity:2697	Temperature:23	Humidity:46	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:22:49.420630	Light intensity:2561	Temperature:23	Humidity:47	PPM:636424.7	Corrected PPM:35365.91
2021-11-07 15:23:50.629969	Light intensity:2590	Temperature:23	Humidity:47	PPM:1.246363e+07	Corrected PPM:2491018.0
