2021-11-07 18:14:22.147579	DEVICE C - Living Room motion stopped
2021-11-07 18:14:26.580648	DEVICE C - Living Room motion detected
2021-11-07 18:14:28.144698	DEVICE C - Living Room motion stopped
2021-11-07 18:14:33.091412	DEVICE C - Living Room motion detected
2021-11-07 18:14:37.329786	DEVICE C - Living Room motion stopped
2021-11-07 18:14:43.381228	DEVICE C - Living Room motion detected
2021-11-07 18:14:46.539026	DEVICE C - Living Room motion stopped
2021-11-07 18:14:55.294850	DEVICE C - Living Room motion detected
2021-11-07 18:15:01.230651	DEVICE C - Living Room motion stopped
2021-11-07 18:15:35.291598	DEVICE C - Living Room motion detected
2021-11-07 18:15:39.351554	DEVICE C - Living Room motion stopped
2021-11-07 18:15:54.791556	DEVICE C - Living Room motion detected
2021-11-07 18:15:59.946640	DEVICE C - Living Room motion stopped
2021-11-07 18:16:03.970581	DEVICE C - Living Room motion detected
2021-11-07 18:16:06.520909	DEVICE C - Living Room motion stopped
2021-11-07 18:16:41.077698	DEVICE C - Living Room motion detected
2021-11-07 18:16:44.983414	DEVICE C - Living Room motion stopped
2021-11-07 18:17:12.283796	DEVICE C - Living Room motion detected
2021-11-07 18:17:15.012747	DEVICE C - Living Room motion stopped
2021-11-07 18:17:19.272907	DEVICE C - Living Room motion detected
2021-11-07 18:17:22.927658	DEVICE C - Living Room motion stopped
2021-11-07 18:17:32.053997	DEVICE C - Living Room motion detected
2021-11-07 18:17:35.603135	DEVICE C - Living Room motion stopped
2021-11-07 18:17:50.573184	DEVICE C - Living Room motion detected
2021-11-07 18:17:53.805029	DEVICE C - Living Room motion stopped
2021-11-07 18:20:45.790096	DEVICE C - Living Room motion detected
2021-11-07 18:20:50.515980	DEVICE C - Living Room motion stopped
2021-11-07 18:21:33.187841	DEVICE C - Living Room motion detected
2021-11-07 18:21:36.626639	DEVICE C - Living Room motion stopped
2021-11-07 18:26:56.461614	DEVICE C - Living Room motion detected
2021-11-07 18:27:00.021120	DEVICE C - Living Room motion stopped
2021-11-07 18:27:10.671694	DEVICE C - Living Room motion detected
2021-11-07 18:27:25.451981	DEVICE C - Living Room motion stopped
2021-11-07 19:00:16.315859	DEVICE C - Living Room motion detected
2021-11-07 19:00:17.866003	DEVICE C - Living Room motion stopped
